,Date,Open,High,Low,Close,Volume,Currency,month,year,month_name
2443,2021-05-10,768.5,769.0,746.0,742.5,227,USD,5,2021,May
2444,2021-05-11,742.75,765.0,742.75,759.75,55,USD,5,2021,May
2445,2021-05-12,763.0,763.0,746.5,754.75,77,USD,5,2021,May
2446,2021-05-13,750.0,756.5,737.0,726.5,59,USD,5,2021,May
2447,2021-05-14,730.25,730.25,727.25,727.25,40,USD,5,2021,May
2448,2021-05-17,704.0,707.5,692.0,699.75,53086,USD,5,2021,May
2449,2021-05-18,702.5,718.5,692.5,698.0,61420,USD,5,2021,May
2450,2021-05-19,698.0,699.0,671.5,679.25,77673,USD,5,2021,May
2451,2021-05-20,682.25,688.0,672.25,675.25,55313,USD,5,2021,May
2452,2021-05-21,675.5,677.5,665.75,674.25,57455,USD,5,2021,May
2453,2021-05-24,667.0,668.75,653.25,662.25,57246,USD,5,2021,May
2454,2021-05-25,663.25,667.5,646.75,656.5,64769,USD,5,2021,May
2455,2021-05-26,657.0,657.75,639.5,648.5,59945,USD,5,2021,May
2456,2021-05-27,648.25,679.5,648.0,676.25,65470,USD,5,2021,May
2457,2021-05-28,676.0,679.75,661.25,663.5,56121,USD,5,2021,May
2458,2021-05-30,664.12,664.12,664.12,664.12,0,USD,5,2021,May
2459,2021-05-31,673.62,673.62,673.62,673.62,0,USD,5,2021,May
2460,2021-06-01,673.25,702.0,672.0,693.5,75697,USD,6,2021,June
2461,2021-06-02,692.0,701.5,681.5,687.5,65956,USD,6,2021,June
2462,2021-06-03,689.5,699.25,669.25,676.25,60414,USD,6,2021,June
2463,2021-06-04,678.5,690.25,676.25,687.75,55839,USD,6,2021,June
2464,2021-06-07,694.25,704.0,678.5,680.0,103023,USD,6,2021,June
2465,2021-06-08,682.5,699.25,680.25,685.0,91988,USD,6,2021,June
2466,2021-06-09,685.0,686.0,673.5,682.25,91316,USD,6,2021,June
2467,2021-06-10,684.0,689.25,672.75,683.75,103902,USD,6,2021,June
2468,2021-06-11,682.25,688.0,669.5,680.75,80622,USD,6,2021,June
2469,2021-06-14,680.5,680.75,657.0,674.5,67693,USD,6,2021,June
2470,2021-06-15,674.5,676.25,649.0,661.5,68469,USD,6,2021,June
2471,2021-06-16,662.0,672.75,658.75,662.75,61563,USD,6,2021,June
2472,2021-06-17,663.75,667.0,637.25,639.0,68262,USD,6,2021,June
2473,2021-06-18,639.0,668.5,639.0,662.75,53571,USD,6,2021,June
2474,2021-06-21,657.0,673.5,646.5,661.5,38192,USD,6,2021,June
2475,2021-06-22,666.25,672.75,650.75,651.0,35940,USD,6,2021,June
2476,2021-06-23,653.25,668.25,653.25,661.25,40594,USD,6,2021,June
2477,2021-06-24,660.25,660.75,642.0,651.25,29170,USD,6,2021,June
2478,2021-06-25,650.5,656.75,634.5,637.0,38795,USD,6,2021,June
2479,2021-06-28,638.0,655.0,637.0,646.0,29182,USD,6,2021,June
2480,2021-06-29,651.0,657.75,638.25,639.75,13015,USD,6,2021,June
2481,2021-06-30,640.5,673.0,627.5,671.5,1833,USD,6,2021,June
2482,2021-07-01,667.75,683.0,663.0,658.5,558,USD,7,2021,July
2483,2021-07-02,661.0,662.0,643.75,645.75,401,USD,7,2021,July
2484,2021-07-06,634.75,634.75,611.0,620.0,93,USD,7,2021,July
2485,2021-07-07,626.0,626.0,613.75,614.75,173,USD,7,2021,July
2486,2021-07-08,615.0,618.0,611.75,612.25,101,USD,7,2021,July
2487,2021-07-09,608.0,612.25,606.5,608.5,104,USD,7,2021,July
2488,2021-07-12,610.75,634.75,604.5,635.0,30,USD,7,2021,July
2489,2021-07-13,636.5,639.5,626.0,628.75,56,USD,7,2021,July
2490,2021-07-14,635.88,657.5,632.5,645.0,34,USD,7,2021,July
2491,2021-07-15,653.75,673.5,651.25,672.0,56836,USD,7,2021,July
2492,2021-07-16,671.75,696.25,670.75,692.5,75887,USD,7,2021,July
2493,2021-07-19,702.75,709.5,694.25,697.75,74215,USD,7,2021,July
2494,2021-07-20,698.75,718.0,698.25,700.5,64013,USD,7,2021,July
2495,2021-07-21,701.0,712.0,700.0,710.75,52745,USD,7,2021,July
2496,2021-07-22,708.25,709.0,681.75,692.25,63077,USD,7,2021,July
2497,2021-07-23,688.0,696.75,677.5,684.0,42541,USD,7,2021,July
2498,2021-07-26,684.0,684.0,665.5,677.0,43684,USD,7,2021,July
2499,2021-07-27,680.25,690.0,671.75,674.5,50027,USD,7,2021,July
2500,2021-07-28,675.0,696.25,673.75,688.75,49232,USD,7,2021,July
2501,2021-07-29,689.75,706.75,689.0,705.25,45524,USD,7,2021,July
2502,2021-07-30,705.0,711.5,695.0,703.75,53644,USD,7,2021,July
2503,2021-08-02,704.0,731.75,704.0,729.5,62786,USD,8,2021,August
2504,2021-08-03,727.5,734.75,717.75,724.5,73891,USD,8,2021,August
2505,2021-08-04,724.25,738.75,714.5,717.25,75455,USD,8,2021,August
2506,2021-08-05,714.75,725.5,709.75,712.75,62604,USD,8,2021,August
2507,2021-08-06,712.75,724.75,709.25,719.0,85120,USD,8,2021,August
2508,2021-08-09,719.0,723.75,708.25,711.25,84297,USD,8,2021,August
2509,2021-08-10,711.0,730.0,708.5,727.0,85502,USD,8,2021,August
2510,2021-08-11,726.75,732.25,718.75,727.0,98740,USD,8,2021,August
2511,2021-08-12,724.0,762.0,723.0,753.5,109432,USD,8,2021,August
2512,2021-08-13,753.0,774.75,747.5,762.25,87099,USD,8,2021,August
2513,2021-08-16,762.5,770.25,757.75,760.5,62047,USD,8,2021,August
2514,2021-08-17,762.5,763.75,732.25,734.5,63610,USD,8,2021,August
2515,2021-08-18,734.25,740.5,721.75,737.25,33614,USD,8,2021,August
2516,2021-08-19,737.0,737.0,716.0,727.5,37059,USD,8,2021,August
2517,2021-08-20,727.5,732.75,709.25,714.25,37208,USD,8,2021,August
2518,2021-08-23,712.75,730.75,710.25,719.75,21092,USD,8,2021,August
2519,2021-08-24,722.75,723.25,710.75,718.0,28503,USD,8,2021,August
2520,2021-08-25,718.0,719.75,704.25,711.25,21990,USD,8,2021,August
2521,2021-08-26,712.5,727.0,709.25,725.25,17849,USD,8,2021,August
2522,2021-08-27,725.75,731.25,717.75,718.5,24916,USD,8,2021,August
2523,2021-08-30,720.5,728.5,707.5,708.75,18316,USD,8,2021,August
2524,2021-08-31,706.5,707.5,690.25,706.75,1667,USD,8,2021,August
2525,2021-09-01,708.25,710.25,699.25,701.0,546,USD,9,2021,September
2526,2021-09-02,694.0,708.0,694.0,704.0,369,USD,9,2021,September
2527,2021-09-03,702.0,715.0,701.0,714.5,433,USD,9,2021,September
2528,2021-09-06,724.0,724.0,724.0,724.0,0,USD,9,2021,September
2529,2021-09-07,718.5,718.5,704.25,708.75,169,USD,9,2021,September
2530,2021-09-08,704.5,704.5,698.25,698.25,58,USD,9,2021,September
2531,2021-09-09,700.0,700.0,683.5,681.5,113,USD,9,2021,September
2532,2021-09-10,682.5,683.75,673.25,675.0,72,USD,9,2021,September
2533,2021-09-13,671.5,671.5,671.5,674.5,8,USD,9,2021,September
2534,2021-09-14,677.25,677.25,677.25,685.0,3,USD,9,2021,September
2535,2021-09-15,700.0,714.75,695.25,712.25,51075,USD,9,2021,September
2536,2021-09-16,711.25,716.75,705.0,713.0,40246,USD,9,2021,September
2537,2021-09-17,713.75,716.0,706.5,708.75,33375,USD,9,2021,September
2538,2021-09-20,708.0,710.75,695.75,700.75,37449,USD,9,2021,September
2539,2021-09-21,700.25,701.0,686.0,690.25,43195,USD,9,2021,September
2540,2021-09-22,689.5,706.75,688.0,705.75,37475,USD,9,2021,September
2541,2021-09-23,708.5,719.5,704.0,717.75,46804,USD,9,2021,September
2542,2021-09-24,718.5,725.75,711.5,723.75,47318,USD,9,2021,September
2543,2021-09-27,723.5,728.5,720.25,722.25,32063,USD,9,2021,September
2544,2021-09-28,722.0,726.75,706.0,706.5,54403,USD,9,2021,September
2545,2021-09-29,709.25,717.75,708.25,710.25,38927,USD,9,2021,September
2546,2021-09-30,711.25,732.75,701.25,725.5,71326,USD,9,2021,September
2547,2021-10-01,725.0,758.5,722.75,755.25,85696,USD,10,2021,October
2548,2021-10-04,752.25,763.5,748.5,756.5,54746,USD,10,2021,October
2549,2021-10-05,756.25,757.0,743.75,744.75,49150,USD,10,2021,October
2550,2021-10-06,744.75,756.75,742.25,746.0,44642,USD,10,2021,October
2551,2021-10-07,746.0,752.5,739.5,741.25,42606,USD,10,2021,October
2552,2021-10-08,739.25,746.5,731.75,734.0,47836,USD,10,2021,October
2553,2021-10-11,734.0,739.5,731.0,731.75,32210,USD,10,2021,October
2554,2021-10-12,731.75,743.75,718.0,734.0,57859,USD,10,2021,October
2555,2021-10-13,736.0,737.75,712.75,718.75,57903,USD,10,2021,October
2556,2021-10-14,718.75,729.5,718.5,724.75,39585,USD,10,2021,October
2557,2021-10-15,725.0,740.5,722.25,734.0,40534,USD,10,2021,October
2558,2021-10-18,734.0,738.75,728.5,736.25,31460,USD,10,2021,October
2559,2021-10-19,736.0,745.25,735.25,736.0,37740,USD,10,2021,October
2560,2021-10-20,737.0,750.0,736.5,749.25,35078,USD,10,2021,October
2561,2021-10-21,749.75,752.5,738.25,741.25,33633,USD,10,2021,October
2562,2021-10-22,743.75,759.5,743.5,756.0,52332,USD,10,2021,October
2563,2021-10-25,759.75,767.0,753.25,759.5,42579,USD,10,2021,October
2564,2021-10-26,763.0,765.0,747.5,752.25,53537,USD,10,2021,October
2565,2021-10-27,750.5,762.75,745.0,759.75,49839,USD,10,2021,October
2566,2021-10-28,760.0,780.0,751.5,772.5,57331,USD,10,2021,October
2567,2021-10-29,773.25,780.0,763.5,772.75,48726,USD,10,2021,October
2568,2021-11-01,774.5,800.5,768.25,797.25,73027,USD,11,2021,November
2569,2021-11-02,798.5,807.0,789.75,791.5,65894,USD,11,2021,November
2570,2021-11-03,790.5,796.75,777.5,781.0,53180,USD,11,2021,November
2571,2021-11-04,782.0,794.25,772.25,773.75,51270,USD,11,2021,November
2572,2021-11-05,774.75,781.5,765.5,766.5,83637,USD,11,2021,November
2573,2021-11-08,768.25,773.0,762.5,768.0,0,USD,11,2021,November
2574,2021-11-09,769.25,783.25,764.5,778.5,0,USD,11,2021,November
2575,2021-11-10,783.0,803.75,778.0,803.0,0,USD,11,2021,November
2576,2021-11-11,803.0,824.75,798.25,812.5,0,USD,11,2021,November
2577,2021-11-12,814.25,826.75,805.5,817.0,0,USD,11,2021,November
2578,2021-11-15,819.75,829.5,813.25,826.25,0,USD,11,2021,November
2579,2021-11-16,827.5,827.5,810.0,810.25,0,USD,11,2021,November
2580,2021-11-17,812.0,835.0,810.5,822.25,0,USD,11,2021,November
2581,2021-11-18,823.5,843.12,819.1,823.0,0,USD,11,2021,November
2582,2021-11-19,821.0,830.75,813.5,823.0,0,USD,11,2021,November
2583,2021-11-22,827.5,848.5,826.0,845.75,0,USD,11,2021,November
2584,2021-11-23,846.5,856.5,838.25,856.0,0,USD,11,2021,November
2585,2021-11-24,856.5,863.25,833.5,836.75,46267,USD,11,2021,November
2586,2021-11-26,821.25,830.5,810.0,825.5,0,USD,11,2021,November
2587,2021-11-29,837.75,840.5,805.0,807.5,0,USD,11,2021,November
2588,2021-11-30,808.25,808.25,770.5,773.75,0,USD,11,2021,November
2589,2021-12-01,784.0,785.5,774.75,778.5,484,USD,12,2021,December
2590,2021-12-02,779.5,809.25,779.5,806.5,0,USD,12,2021,December
2591,2021-12-03,809.5,814.75,799.0,794.5,102,USD,12,2021,December
2592,2021-12-06,799.75,799.75,784.5,797.0,0,USD,12,2021,December
2593,2021-12-07,811.0,812.0,796.0,799.25,0,USD,12,2021,December
2594,2021-12-08,799.25,800.0,787.75,791.25,0,USD,12,2021,December
2595,2021-12-09,793.5,793.5,777.0,773.5,0,USD,12,2021,December
2596,2021-12-10,769.25,783.25,769.0,782.0,30,USD,12,2021,December
2597,2021-12-13,779.25,791.0,779.25,785.5,0,USD,12,2021,December
2598,2021-12-14,788.75,792.0,778.0,786.25,0,USD,12,2021,December
2599,2021-12-15,787.0,787.0,751.0,756.0,0,USD,12,2021,December
2600,2021-12-16,757.5,773.0,751.25,770.5,0,USD,12,2021,December
2601,2021-12-17,770.0,780.25,765.25,775.0,0,USD,12,2021,December
2602,2021-12-20,777.5,778.75,757.75,777.75,0,USD,12,2021,December
2603,2021-12-21,778.5,799.75,772.5,799.0,0,USD,12,2021,December
2604,2021-12-22,796.75,817.0,792.0,814.0,0,USD,12,2021,December
2605,2021-12-23,812.5,820.5,808.25,814.75,36615,USD,12,2021,December
2606,2021-12-24,815.25,815.8,815.25,815.8,0,USD,12,2021,December
2607,2021-12-27,817.5,824.0,802.5,804.0,0,USD,12,2021,December
2608,2021-12-28,805.75,808.0,781.75,783.5,0,USD,12,2021,December
2609,2021-12-29,785.25,793.0,774.0,787.75,0,USD,12,2021,December
2610,2021-12-30,789.5,791.75,776.0,779.75,0,USD,12,2021,December
2611,2021-12-31,782.5,787.75,769.5,770.75,0,USD,12,2021,December
